start_time,end_time,note_value,velocity,instrument_program_number
39.84044,39.93352,72,55,0
39.93352,40.0266,82,61,0
40.0266,40.119682,72,57,0
40.21276,40.305843,72,57,0
40.305843,40.405083,81,64,0
40.405083,40.504322,72,57,0
40.504322,40.598736,79,65,0
40.598736,40.69182,76,60,0
40.69182,40.7849,74,65,0
40.7849,40.87798,72,60,0
40.87798,40.97106,71,57,0
40.97106,41.064144,72,59,0
41.064144,41.157223,74,60,0
41.157223,41.25129,72,56,0
41.347073,41.442757,72,49,0
41.442757,41.538204,76,53,0
41.538204,41.633434,72,49,0
41.72851,41.823357,72,52,0
41.823357,41.91806,77,58,0
41.91806,42.012608,72,54,0
42.106865,42.20097,72,55,0
42.20097,42.294926,82,61,0
42.294926,42.388367,72,55,0
42.481655,42.574734,72,49,0
42.574734,42.67173,81,68,0
42.67173,42.767452,72,62,0
42.767452,42.860245,79,73,0
42.860245,42.953037,84,62,0
42.953037,43.04583,79,69,0
43.04583,43.138557,76,57,0
43.138557,43.2312,72,67,0
43.2312,43.324345,79,55,0
43.324345,43.41793,76,61,0
43.41793,43.512024,72,54,0
43.512024,43.60656,67,63,0
43.60656,43.701553,72,55,0
43.701553,43.797146,67,65,0
43.797146,43.900845,64,59,0
43.900845,44.001415,60,85,0
44.303123,44.747074,72,73,0
44.303123,44.747074,64,62,0
44.303123,44.747074,67,62,0
47.68856,47.73439,84,45,0
47.87188,47.91771,84,49,0
48.0552,48.10103,84,43,0
48.238514,48.28797,84,46,0
48.43634,48.485794,84,40,0
48.634163,48.830242,86,45,0
48.820904,49.016983,84,40,0
49.007645,49.203724,82,43,0
49.19439,49.390526,81,40,0
49.38113,49.57871,79,45,0
49.56904,49.7624,77,39,0
49.7624,49.81074,77,41,0
49.81074,49.85908,79,39,0
49.85908,49.955765,77,49,0
49.955765,50.136845,76,44,0
50.14309,50.51774,76,46,0
52.265972,52.311802,82,45,0
52.44929,52.49512,82,48,0
52.63261,52.67844,82,42,0
52.81593,52.865383,82,44,0
53.013752,53.06321,82,40,0
53.211575,53.407654,84,45,0
53.398315,53.594395,82,40,0
53.58506,53.781136,81,40,0
53.7718,53.96788,79,40,0
53.95854,54.15565,77,45,0
54.145283,54.35268,76,39,0
54.35268,54.72271,77,47,0
54.907722,55.09962,81,47,0
55.09048,55.282787,79,45,0
55.273243,55.473392,77,40,0
55.46414,55.83417,76,47,0
56.019184,56.211082,86,52,0
56.201942,56.39425,84,47,0
56.3847,56.584824,76,42,0
56.575603,56.944492,77,47,0
57.128937,57.32025,81,47,0
57.311142,57.502953,79,45,0
57.493347,57.69469,77,40,0
57.68547,58.05436,76,47,0
58.238804,58.43012,86,52,0
58.42101,58.61273,84,47,0
58.603214,58.80273,76,42,0
58.79351,59.1624,77,47,0
59.351494,59.541653,84,55,0
59.5326,59.723278,81,53,0
59.713703,59.914436,79,50,0
59.905212,60.2741,78,56,0
60.45855,60.649864,87,58,0
60.64075,60.83256,86,52,0
60.822956,61.024273,78,48,0
61.01508,61.208153,81,56,0
61.19896,61.391895,79,51,0
61.38284,61.57334,84,55,0
61.563946,61.76091,83,51,0
61.751854,61.942413,82,50,0
61.93296,62.131336,81,49,0
62.122055,62.400436,79,54,0
62.400436,62.499676,81,48,0
62.499676,62.880264,77,54,0
62.880264,62.943695,76,50,0
62.943695,63.007126,77,44,0
63.007126,63.07056,76,50,0
63.07056,63.118134,77,44,0
63.118134,63.165707,76,50,0
63.165707,63.21328,74,42,0
63.21328,63.260662,76,45,0
63.260662,63.35403,77,49,0
63.35403,63.447403,72,46,0
63.447403,63.54074,71,49,0
63.54074,63.633823,72,44,0
63.633823,63.726906,74,49,0
63.726906,63.819984,72,44,0
63.819984,63.911087,71,49,0
63.911087,64.00219,72,44,0
64.00219,64.09329,70,49,0
64.09329,64.18447,72,49,0
64.18447,64.27992,69,54,0
64.27992,64.37529,72,49,0
64.37529,64.46866,67,49,0
64.46866,64.562035,72,46,0
64.562035,64.65537,71,49,0
64.65537,64.74845,72,44,0
64.74845,64.84154,74,49,0
64.84154,64.934616,72,44,0
64.934616,65.02572,71,49,0
65.02572,65.11682,72,44,0
65.11682,65.207924,82,49,0
65.207924,65.2991,72,49,0
65.2991,65.39455,82,54,0
65.39455,65.48992,72,49,0
65.48992,65.58329,81,49,0
65.58329,65.67667,72,46,0
65.67667,65.770004,71,49,0
65.770004,65.86308,72,44,0
65.86308,65.95616,74,49,0
65.95616,66.04925,72,44,0
66.04925,66.14035,71,49,0
66.14035,66.23145,72,44,0
66.23145,66.322556,70,49,0
66.322556,66.41373,72,49,0
66.41373,66.50918,69,54,0
66.50918,66.60455,72,49,0
66.60455,66.69792,67,49,0
66.69792,66.79129,72,46,0
66.79129,66.884636,71,49,0
66.884636,66.977715,72,44,0
66.977715,67.07079,74,49,0
67.07079,67.16387,72,44,0
67.16387,67.254974,71,49,0
67.254974,67.34608,72,44,0
67.34608,67.43718,82,49,0
67.43718,67.52836,72,49,0
67.52836,67.62381,82,54,0
67.62381,67.719185,72,49,0
67.719185,67.81255,81,49,0
67.81255,67.90592,72,46,0
67.90592,67.99926,71,49,0
67.99926,68.09235,72,44,0
68.09235,68.185425,74,49,0
68.185425,68.2785,72,44,0
68.2785,68.369606,71,49,0
68.369606,68.46071,72,44,0
68.46071,68.55265,75,49,0
68.55265,68.64464,72,49,0
68.64464,68.74009,70,54,0
68.74009,68.83546,72,49,0
68.83546,68.92883,69,49,0
68.92883,69.0222,74,46,0
69.0222,69.11554,73,49,0
69.11554,69.20862,74,44,0
69.20862,69.30499,76,49,0
69.30499,69.40136,74,44,0
69.40136,69.49246,73,52,0
69.49246,69.583565,74,44,0
69.583565,69.67607,84,55,0
69.67607,69.76861,74,49,0
69.76861,69.864975,84,57,0
69.864975,69.961235,74,49,0
69.961235,70.32904,83,62,0
70.32904,70.69996,82,60,0
70.69996,71.074356,81,57,0
71.074356,71.16715,79,60,0
71.16715,71.25994,86,52,0
71.25994,71.35274,82,52,0
71.35274,71.45264,79,52,0
71.45264,71.54543,77,62,0
71.54543,71.63822,84,52,0
71.63822,71.73102,81,52,0
71.73102,71.82381,77,52,0
71.82381,71.9166,76,62,0
71.9166,72.00939,82,52,0
72.00939,72.10702,79,52,0
72.10702,72.20464,76,52,0
72.20464,72.308975,77,54,0
72.29949,72.40359,81,57,0
72.39434,72.49609,84,61,0
72.48685,72.5886,82,60,0
72.57935,72.68111,81,58,0
72.67186,72.77361,79,56,0
72.764366,72.86667,77,54,0
72.85687,72.964066,76,52,0
72.95482,73.05657,74,55,0
73.047325,73.14908,72,51,0
73.13983,73.242195,70,50,0
73.23234,73.330925,69,50,0
73.330925,73.43493,67,50,0
73.42547,73.529274,70,53,0
73.52002,73.62178,74,56,0
73.612526,73.71429,72,55,0
73.70503,73.80679,70,54,0
73.79754,73.8993,69,53,0
73.890045,73.991806,67,52,0
73.98255,74.08431,65,50,0
74.075066,74.17682,64,49,0
74.16757,74.269325,62,50,0
74.26008,74.36237,60,53,0
74.352585,74.45943,59,56,0
74.45003,74.54398,60,59,0
74.63768,74.73116,72,59,0
74.82435,74.91733,77,61,0
75.01001,75.102516,81,62,0
75.19502,75.28753,84,64,0
75.380035,75.47254,89,65,0
75.571335,75.62031,79,37,0
75.62031,75.66916,81,31,0
75.66916,75.71793,79,37,0
75.71793,75.76655,81,31,0
75.76655,75.81504,79,37,0
75.81504,75.86343,81,32,0
75.86343,75.91173,79,37,0
75.91173,75.95987,81,33,0
75.95987,76.007904,79,37,0
76.007904,76.05582,81,32,0
76.05582,76.10366,79,37,0
76.10366,76.151344,81,32,0
76.151344,76.19892,79,37,0
76.19892,76.246376,81,31,0
76.246376,76.29376,79,37,0
76.29376,76.341,81,33,0
76.341,76.38816,79,37,0
76.38816,76.43548,81,32,0
76.43548,76.49881,79,37,0
76.49881,76.56251,81,32,0
76.56251,76.626495,79,37,0
76.626495,76.67472,77,33,0
76.67472,76.7231,79,33,0
76.7231,77.15231,77,49,0
77.93541,78.31966,82,46,0
78.31966,78.7039,84,50,0
78.7039,79.09567,86,51,0
79.09567,79.6739,84,51,0
79.6739,79.7799,86,48,0
79.77026,79.876274,84,43,0
79.86664,79.97264,82,50,0
79.963005,80.069336,81,48,0
80.05937,80.1689,79,47,0
80.15894,80.258514,77,45,0
80.258514,80.83673,81,48,0
80.83673,81.02947,82,40,0
81.02947,81.42201,79,44,0
81.42201,81.81196,77,46,0
82.58615,82.78077,70,52,0
82.78077,82.97289,82,47,0
82.97289,83.165016,72,54,0
83.165016,83.35714,84,47,0
83.35714,83.54926,74,58,0
83.54926,83.74579,86,52,0
83.74579,83.93853,84,61,0
83.93853,84.04453,86,54,0
84.0349,84.14091,88,58,0
84.13127,84.237274,89,61,0
84.22764,84.33365,88,61,0
84.324005,84.430016,86,60,0
84.42038,84.52638,84,58,0
84.51675,84.62276,82,57,0
84.61312,84.719444,81,55,0
84.70949,84.819016,79,54,0
84.80906,84.90862,77,52,0
84.90862,85.48685,81,62,0
85.48685,85.67959,82,56,0
85.67959,86.07213,79,62,0
86.07213,86.462074,77,67,0
86.558136,86.6542,84,60,0
86.6542,86.759865,86,65,0
86.75026,86.85593,84,60,0
86.84632,86.95199,82,64,0
86.94238,87.04962,81,62,0
87.038445,87.16144,82,60,0
87.15025,87.271965,79,58,0
87.26207,87.652016,77,68,0
87.74808,87.853745,72,60,0
87.84414,87.94981,74,65,0
87.9402,88.04587,72,60,0
88.03626,88.14193,70,64,0
88.132324,88.23957,69,62,0
88.228386,88.35139,70,60,0
88.3402,88.463196,67,58,0
88.45202,88.563835,65,71,0
88.89928,89.34654,77,77,0
88.89928,89.34654,72,59,0
88.89928,89.34654,69,59,0
89.7938,90.5431,70,50,0
90.5431,90.95647,65,45,0
90.95647,91.69881,62,50,0
91.69881,92.10517,65,48,0
92.10517,92.84982,70,52,0
92.84982,93.24547,74,54,0
93.24547,93.99244,77,57,0
93.99244,94.17531,82,58,0
94.17531,94.360435,74,51,0
94.360435,94.55016,77,56,0
94.54111,94.73138,75,52,0
94.72232,94.91259,74,51,0
94.903534,95.0938,72,49,0
95.08475,95.27527,70,48,0
95.26596,95.45212,69,47,0
95.45212,95.64079,67,50,0
95.63171,95.82253,65,44,0
95.81347,96.003746,64,44,0
95.99468,96.18496,65,45,0
96.175896,96.36648,67,47,0
96.35712,96.54444,69,50,0
96.54444,96.58985,70,50,0
96.68068,96.72609,72,45,0
96.72609,96.81692,70,49,0
96.81692,96.907745,69,46,0
96.907745,96.95346,70,50,0
97.090614,97.13676,72,47,0
97.27518,97.32062,74,49,0
97.45694,97.50512,75,51,0
97.64967,97.841576,76,53,0
97.832436,98.02433,77,50,0
98.0152,98.20709,79,55,0
98.19795,98.380714,77,50,0
98.380714,98.56348,82,59,0
98.56348,98.7556,74,50,0
98.7556,98.94986,77,57,0
98.94061,99.13479,75,55,0
99.125626,99.31811,74,53,0
99.308945,99.50143,72,51,0
99.49226,99.684975,70,49,0
99.675575,99.86349,69,47,0
99.86349,100.057755,67,50,0
100.04851,100.242714,65,43,0
100.23352,100.42659,64,50,0
100.4174,100.61047,65,43,0
100.60128,100.794556,67,50,0
100.78516,100.97307,69,45,0
100.97307,101.06451,70,50,0
101.33881,101.43618,70,48,0
101.728294,101.83532,74,48,0
102.15641,102.53223,70,50,0
102.814095,102.86108,70,44,0
102.90805,103.00766,72,50,0
102.998604,103.09821,70,43,0
103.08916,103.19022,69,45,0
103.17971,103.294,70,42,0
103.28486,103.65038,79,56,0
103.93224,103.979225,70,44,0
104.0262,104.126114,72,50,0
104.11703,104.216934,70,43,0
104.207855,104.3092,69,45,0
104.29868,104.412834,70,42,0
104.40383,104.76387,77,55,0
105.04574,105.09271,70,44,0
105.139694,105.24304,72,50,0
105.23365,105.337,70,43,0
105.32761,105.432076,69,45,0
105.42156,105.53582,70,42,0
105.52671,105.89112,72,52,0
105.89112,106.266945,77,49,0
106.266945,106.65366,75,48,0
106.65366,107.02831,73,55,0
107.02831,107.23013,74,49,0
107.33104,107.37801,70,44,0
107.424995,107.52436,72,50,0
107.51533,107.61469,70,43,0
107.60566,107.70651,69,45,0
107.696,107.81029,70,42,0
107.80115,108.16667,79,56,0
108.44853,108.495514,70,44,0
108.54249,108.64186,72,50,0
108.63283,108.73219,70,43,0
108.72316,108.824005,69,45,0
108.81349,108.92765,70,42,0
108.91865,109.27868,77,55,0
109.56055,109.60753,70,44,0
109.6545,109.75786,72,50,0
109.74846,109.851814,70,43,0
109.842415,109.946884,69,45,0
109.93637,110.05064,70,42,0
110.04152,110.40593,72,52,0
110.40593,110.78175,75,49,0
110.78175,111.17481,69,48,0
111.17481,111.54033,70,55,0
112.27137,112.36509,79,77,0
112.27137,112.36509,70,64,0
112.27137,112.36509,74,64,0
112.64625,112.7405,67,64,0
113.40025,113.497246,74,75,0
113.40025,113.497246,66,63,0
113.40025,113.497246,69,63,0
113.78823,113.882774,62,67,0
114.54461,115.28926,63,43,0
115.28926,115.39165,65,36,0
115.38234,115.485245,63,36,0
115.47542,115.58351,62,36,0
115.573685,115.67195,63,36,0
115.67195,115.85754,72,42,0
115.85754,116.04312,70,37,0
116.04312,116.41429,70,43,0
116.41429,116.80352,70,38,0
116.80352,117.00007,70,39,0
116.990845,117.18452,75,45,0
117.17529,117.36896,74,44,0
117.35974,117.553406,73,42,0
117.54418,117.738556,72,40,0
117.72863,117.93642,71,38,0
117.92711,118.29943,70,41,0
119.04408,119.78873,63,45,0
119.78873,119.89111,65,42,0
119.881805,119.98472,63,39,0
119.97489,120.08298,62,42,0
120.07315,120.17142,63,40,0
120.17142,120.36628,72,54,0
120.357,120.54259,71,48,0
120.54259,120.91376,71,53,0
120.91376,121.30299,71,47,0
121.30299,121.49954,72,50,0
121.49032,121.68398,79,58,0
121.67476,121.86843,75,56,0
121.85921,122.05287,74,54,0
122.04365,122.23802,72,51,0
122.228096,122.43588,70,49,0
122.426575,122.7989,69,50,0
123.54355,123.7401,70,59,0
123.73087,123.92454,86,62,0
123.91531,124.108986,82,61,0
124.09976,124.29343,81,60,0
124.28421,124.47858,79,58,0
124.46865,124.67644,77,57,0
124.66713,125.03945,76,62,0
125.7841,125.98065,77,52,0
125.97143,126.16509,81,58,0
126.15587,126.34954,77,56,0
126.34032,126.53398,76,55,0
126.524765,126.71913,74,53,0
126.709206,126.91699,72,51,0
126.907684,127.28001,71,56,0
128.12292,128.21907,72,46,0
128.21907,128.31491,71,49,0
128.31491,128.4103,72,44,0
128.4103,128.50537,74,49,0
128.50537,128.60007,72,44,0
128.60007,128.69447,71,49,0
128.69447,128.78851,72,44,0
128.88217,128.97583,72,49,0
128.97583,129.0692,76,54,0
129.0692,129.16257,72,49,0
129.25484,129.34712,72,53,0
129.34712,129.43939,77,57,0
129.43939,129.53168,72,52,0
129.62396,129.71623,72,55,0
129.71623,129.80852,82,61,0
129.80852,129.9008,72,57,0
129.99336,130.08592,72,57,0
130.08592,130.18517,81,64,0
130.18517,130.28441,72,57,0
130.28441,130.37881,79,65,0
130.37881,130.4719,76,60,0
130.4719,130.56499,74,65,0
130.56499,130.65807,72,60,0
130.65807,130.75114,71,57,0
130.75114,130.84422,72,59,0
130.84422,130.9373,74,60,0
130.9373,131.03137,72,56,0
131.12881,131.22554,72,49,0
131.22554,131.3214,76,53,0
131.3214,131.4164,72,49,0
131.51073,131.60493,72,52,0
131.60493,131.69885,77,58,0
131.69885,131.79243,72,54,0
131.88574,131.97879,72,55,0
131.97879,132.07147,82,61,0
132.07147,132.16391,72,55,0
132.25607,132.34789,72,49,0
132.34789,132.44489,81,68,0
132.44489,132.5406,72,62,0
132.5406,132.63339,79,73,0
132.63339,132.7262,84,62,0
132.7262,132.81898,79,69,0
132.81898,132.91171,76,57,0
132.91171,133.00435,72,67,0
133.00435,133.0975,79,55,0
133.0975,133.19109,76,61,0
133.19109,133.28517,72,54,0
133.28517,133.37971,67,63,0
133.37971,133.4747,72,55,0
133.4747,133.5703,67,65,0
133.5703,133.674,64,59,0
133.674,133.77567,60,85,0
134.08064,134.5246,72,73,0
134.08064,134.5246,64,62,0
134.08064,134.5246,67,62,0
137.46608,137.5119,84,45,0
137.6494,137.69522,84,49,0
137.83272,137.87854,84,43,0
138.01604,138.06549,84,46,0
138.21385,138.2633,84,40,0
138.41168,138.60776,86,45,0
138.59842,138.7945,84,40,0
138.78516,138.98125,82,43,0
138.97191,139.16805,81,40,0
139.15865,139.35622,79,45,0
139.34656,139.53992,77,39,0
139.53992,139.58826,77,41,0
139.58826,139.6366,79,39,0
139.6366,139.73328,77,49,0
139.73328,139.91435,76,44,0
139.92061,140.29526,76,46,0
142.04349,142.08932,82,45,0
142.2268,142.27238,82,48,0
142.40912,142.4547,82,42,0
142.59143,142.6409,82,44,0
142.78926,142.83871,82,40,0
142.98709,143.18317,84,45,0
143.17383,143.3699,82,40,0
143.36057,143.55664,81,40,0
143.54732,143.7434,79,40,0
143.73405,143.93117,77,45,0
143.92079,144.12819,76,39,0
144.12819,144.49821,77,47,0
144.68323,144.87508,81,47,0
144.866,145.0573,79,45,0
145.04776,145.24791,77,40,0
145.23866,145.60869,76,47,0
145.7937,145.98555,86,52,0
145.97646,146.16777,84,47,0
146.15822,146.35834,76,42,0
146.34912,146.71802,77,47,0
146.90245,147.09377,81,47,0
147.08466,147.27647,79,45,0
147.26686,147.46822,77,40,0
147.45898,147.82788,76,47,0
148.01233,148.20364,86,52,0
148.19453,148.38625,84,47,0
148.37672,148.57625,76,42,0
148.56703,148.93591,77,47,0
149.12502,149.31517,84,55,0
149.30612,149.4968,81,53,0
149.48723,149.68796,79,50,0
149.67873,150.04762,78,56,0
150.23207,150.42339,87,58,0
150.41428,150.60608,86,52,0
150.59648,150.79779,78,48,0
150.7886,150.98167,81,56,0
150.97247,151.16542,79,51,0
151.15636,151.34686,84,55,0
151.33746,151.53442,83,51,0
151.52538,151.71593,82,50,0
151.70648,151.90485,81,49,0
151.89557,152.17395,79,54,0
152.17395,152.2732,81,48,0
152.2732,152.65378,77,54,0
152.65378,152.71721,76,50,0
152.71721,152.78064,77,44,0
152.78064,152.84407,76,50,0
152.84407,152.89165,77,44,0
152.89165,152.93922,76,50,0
152.93922,152.9868,74,42,0
152.9868,153.03418,76,45,0
153.03418,153.12755,77,49,0
153.12755,153.22092,72,46,0
153.22092,153.31425,71,49,0
153.31425,153.40733,72,44,0
153.40733,153.50043,74,49,0
153.50043,153.5935,72,44,0
153.5935,153.6846,71,49,0
153.6846,153.77571,72,44,0
153.77571,153.8668,70,49,0
153.8668,153.958,72,49,0
153.958,154.05344,69,54,0
154.05344,154.1488,72,49,0
154.1488,154.24217,67,49,0
154.24217,154.33556,72,46,0
154.33556,154.4289,71,49,0
154.4289,154.52197,72,44,0
154.52197,154.61505,74,49,0
154.61505,154.70813,72,44,0
154.70813,154.79924,71,49,0
154.79924,154.89034,72,44,0
154.89034,154.98145,82,49,0
154.98145,155.07262,72,49,0
155.07262,155.16806,82,54,0
155.16806,155.26344,72,49,0
155.26344,155.35681,81,49,0
155.35681,155.45018,72,46,0
155.45018,155.54352,71,49,0
155.54352,155.6366,72,44,0
155.6366,155.72968,74,49,0
155.72968,155.82277,72,44,0
155.82277,155.91386,71,49,0
155.91386,156.00497,72,44,0
156.00497,156.0953,70,49,0
156.0953,156.18573,72,49,0
156.18573,156.28119,69,54,0
156.28119,156.37656,72,49,0
156.37656,156.46992,67,49,0
156.46992,156.5633,72,46,0
156.5633,156.65665,71,49,0
156.65665,156.74973,72,44,0
156.74973,156.8428,74,49,0
156.8428,156.93588,72,44,0
156.93588,157.02698,71,49,0
157.02698,157.11809,72,44,0
157.11809,157.2087,82,49,0
157.2087,157.2994,72,49,0
157.2994,157.39484,82,54,0
157.39484,157.49022,72,49,0
157.49022,157.58359,81,49,0
157.58359,157.67696,72,46,0
157.67696,157.7703,71,49,0
157.7703,157.86337,72,44,0
157.86337,157.95645,74,49,0
157.95645,158.04955,72,44,0
158.04955,158.14064,71,49,0
158.14064,158.23175,72,44,0
158.23175,158.3229,75,49,0
158.3229,158.41414,72,49,0
158.41414,158.50958,70,54,0
158.50958,158.60495,72,49,0
158.60495,158.69832,69,49,0
158.69832,158.7917,74,46,0
158.7917,158.88504,73,49,0
158.88504,158.97812,74,44,0
158.97812,159.07448,76,49,0
159.07448,159.17085,74,44,0
159.17085,159.26196,73,52,0
159.26196,159.35306,74,44,0
159.35306,159.44478,84,55,0
159.44478,159.53654,74,49,0
159.53654,159.63292,84,57,0
159.63292,159.72917,74,49,0
159.72917,160.09697,83,62,0
160.09697,160.4679,82,60,0
160.4679,160.8423,81,57,0
160.8423,160.93509,79,60,0
160.93509,161.02788,86,52,0
161.02788,161.12068,82,52,0
161.12068,161.22058,79,52,0
161.22058,161.31337,77,62,0
161.31337,161.40616,84,52,0
161.40616,161.49895,81,52,0
161.49895,161.59175,77,52,0
161.59175,161.68454,76,62,0
161.68454,161.77733,82,52,0
161.77733,161.87495,79,52,0
161.87495,161.97258,76,52,0
161.97258,162.07692,77,54,0
162.06743,162.17152,81,57,0
162.16228,162.26404,84,61,0
162.25478,162.35654,82,60,0
162.34729,162.44905,81,58,0
162.43979,162.54155,79,56,0
162.5323,162.6346,77,54,0
162.62482,162.73201,76,52,0
162.72275,162.82451,74,55,0
162.81526,162.91702,72,51,0
162.90776,163.01013,70,50,0
163.00027,163.09886,69,50,0
163.09886,163.20287,67,50,0
163.1934,163.29721,70,53,0
163.28796,163.38971,74,56,0
163.38046,163.48222,72,55,0
163.47298,163.57472,70,54,0
163.56548,163.66724,69,53,0
163.65799,163.75974,67,52,0
163.75049,163.85225,65,50,0
163.843,163.94476,64,49,0
163.9355,164.03726,62,50,0
164.02802,164.13031,60,53,0
164.12051,164.22736,59,56,0
164.21797,164.31308,60,59,0
164.40765,164.50104,72,59,0
164.59404,164.68701,77,61,0
164.7797,164.87221,81,62,0
164.9647,165.05722,84,64,0
165.14972,165.24223,89,65,0
165.34102,165.39,79,37,0
165.39,165.43884,81,31,0
165.43884,165.48763,79,37,0
165.48763,165.53624,81,31,0
165.53624,165.58473,79,37,0
165.58473,165.6331,81,32,0
165.6331,165.68141,79,37,0
165.68141,165.72955,81,33,0
165.72955,165.77759,79,37,0
165.77759,165.8255,81,32,0
165.8255,165.87334,79,37,0
165.87334,165.92104,81,32,0
165.92104,165.9686,79,37,0
165.9686,166.01607,81,31,0
166.01607,166.06345,79,37,0
166.06345,166.11069,81,33,0
166.11069,166.15785,79,37,0
166.15785,166.20515,81,32,0
166.20515,166.2685,79,37,0
